PMID,QID,Question,Type,Category,Answer
38090027,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38090027,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Integrase inhibitors, protease inhibitors, non-nucleoside reverse transcriptase inhibitors"
38090027,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Elvitegravir, protease inhibitors, non-nucleoside reverse transcriptase inhibitors"
38140553,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38140553,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38140553,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
38140553,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported
38140553,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,3178
38140553,6,From which countries were the sequenced samples obtained?,List,Demographics,Russia
38140553,7,From what years were the sequenced samples obtained?,List,Demographics,2011-2020
38140553,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not reported
38140553,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 protease (PR) and part of the reverse transcriptase (RT)
38140553,10,What method was used for sequencing?,List,Technical,Sanger-based sequencing
38140553,11,What type of samples were sequenced?,List,Technical,"Blood plasma, lymphocytes, and frozen whole blood"
38140553,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not reported
38140553,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not reported
38140553,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38140553,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTIs and INSTIs
38140553,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"EFV, DTG, and RPV"
38140649,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38140649,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38140649,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
38140649,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OR605755-OR606279 and OR613869-OR613875
38140649,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,270
38140649,6,From which countries were the sequenced samples obtained?,List,Demographics,Croatia
38140649,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2022
38140649,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
38140649,9,Which HIV genes were reported to have been sequenced?,List,Technical,"HIV-1 protease, reverse transcriptase, and integrase"
38140649,10,What method was used for sequencing?,List,Technical,Illumina platform using MiniSeq
38140649,11,What type of samples were sequenced?,List,Technical,Plasma samples
38140649,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
38140649,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
38140649,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
38140649,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not reported
38140649,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not reported
38140667,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38140667,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38140667,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Unknown
38140667,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Unknown
38140667,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,34
38140667,6,From which countries were the sequenced samples obtained?,List,Demographics,"Botswana, South Africa, Italy, Germany, Mozambique, Tanzania, Malawi, France, and Spain"
38140667,7,From what years were the sequenced samples obtained?,List,Demographics,2012-2022
38140667,8,Were samples cloned prior to sequencing?,Boolean,Technical,Unknown
38140667,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase gene
38140667,10,What method was used for sequencing?,List,Technical,Unknown
38140667,11,What type of samples were sequenced?,List,Technical,Plasma samples
38140667,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38140667,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Some
38140667,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38140667,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"INSTIs, NRTIs, and NNRTIs"
38140667,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"DTG, RAL, 3TC, TDF, and ABC"
38142692,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No
38142692,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38142692,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38142692,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported
38142692,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not reported
38142692,6,From which countries were the sequenced samples obtained?,List,Demographics,Not reported
38142692,7,From what years were the sequenced samples obtained?,List,Demographics,Not reported
38142692,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not reported
38142692,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not reported
38142692,10,What method was used for sequencing?,List,Technical,Not reported
38142692,11,What type of samples were sequenced?,List,Technical,Not reported
38142692,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38142692,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
38142692,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
38142692,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs (TDF, XTC), NNRTIs (EFV, NVP)"
38142692,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, XTC, EFV, NVP"
38152686,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
38152686,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
38152686,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
38152686,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported
38152686,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1
38152686,6,From which countries were the sequenced samples obtained?,List,Demographics,Not reported
38152686,7,From what years were the sequenced samples obtained?,List,Demographics,Not reported
38152686,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not reported
38152686,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase and reverse transcriptase genes
38152686,10,What method was used for sequencing?,List,Technical,Not reported
38152686,11,What type of samples were sequenced?,List,Technical,Blood or tissue sample
38152686,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
38152686,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not reported
